2026-08-04 18:50:33.243 [http-nio-8081-exec-46] INFO  com.knockfish.aspect.LogAspect - [查询文章列表] 请求成功 - 执行时间: 9ms
2026-08-04 18:50:41.035 [http-nio-8081-exec-47] INFO  com.knockfish.security.JwtAuthenticationFilter - === 请求路径: /api/article/with-tag/36, 方法: GET
2026-08-04 18:50:41.067 [http-nio-8081-exec-47] INFO  com.knockfish.aspect.LogAspect - [获取文章详情(含标签)] 请求开始 - GET /api/article/with-tag/36 - ArticleController.getArticleWithTagsById - 参数: 36
2026-08-04 18:50:41.073 [http-nio-8081-exec-47] INFO  com.knockfish.aspect.LogAspect - [获取文章详情(含标签)] 请求成功 - 执行时间: 6ms
2026-08-04 18:50:41.170 [http-nio-8081-exec-48] INFO  com.knockfish.security.JwtAuthenticationFilter - === 请求路径: /api/article/draft-count, 方法: GET
2026-08-04 18:50:41.200 [http-nio-8081-exec-48] INFO  com.knockfish.aspect.LogAspect - [获取草稿数量] 请求开始 - GET /api/article/draft-count - ArticleController.getDraftCount - 参数: 无
2026-08-04 18:50:41.204 [http-nio-8081-exec-48] INFO  com.knockfish.aspect.LogAspect - [获取草稿数量] 请求成功 - 执行时间: 4ms
2026-08-04 18:50:52.898 [http-nio-8081-exec-49] INFO  com.knockfish.security.JwtAuthenticationFilter - === 请求路径: /api/r2-file, 方法: POST
2026-08-04 18:52:33.043 [http-nio-8081-exec-2] INFO  com.knockfish.security.JwtAuthenticationFilter - === 请求路径: /api/article, 方法: PUT
2026-08-04 18:52:33.067 [http-nio-8081-exec-2] INFO  com.knockfish.aspect.LogAspect - [更新文章] 请求开始 - PUT /api/article - ArticleController.updateArticle - 参数: {"articleId":36,"title":"节流和防抖","cover":"https://fishbarn.cn/blog/article-image/2026-06/2b575cd3-ec52-4697-8265-2478d8b65b71.webp","description":"前端性能优化中，防抖和节流是两种手段，主要用于控制函数的执行频率","content":"# 防抖\n**什么是防抖**\n\n就是指连续触发事件但是在设定的一段时间内**只执行最后一次**\n例如`settimeout`定时器设定在1000 毫秒后执行，当触发一次事件，定时器会在 1000 毫秒后执行，但如果在1000毫秒之前又触发了事件，那定时器就会重新开始1000毫秒之后执行\n\n**防抖的应用场景**\n\n在需要限制频繁触发事件的情况，例如搜索框输入、文本编辑器实时保存，避免每次输入时都去请求返回数据。同样还有轮播图频繁触发切换也可以使用防抖限制\n\n**防抖实现**\n\n利用定时器，每次触发先清除以前的定时器\n\n```javascript\nlet timer = null\ndocument.querySelector('input').onkeyup = function(){\n    // 防抖，如果当前定时器存在则清除定时器\n    if(timer !== null){\n        clearTimeout(timer)\n    }\n    // 创建新的定时器，设置1000毫秒后执行\n    timer = setTimeout(()=>{\n        console.log('事件执行')\n    }, 1000)\n}\n```\n# 节流\n**什么是节流**\n\n就是指高频触发事件但是在设定的一段时间内只执行一次函数\n例如`settimeout`定时器设定在1000 毫秒后执行，在1000毫秒触发再多次事件，也只会在1000毫秒后执行最开始的一次\n节流的应用场景\n在高频事件中，例如鼠标快速点击，鼠标滑动、resize事件、scroll事件等\n\n**节流的实现**\n\n同样利用定时器，等定时器执行完毕后，才开启新的定时器\n\n```javascript\nlet timer = null\ndocument.querySelector('input').onmouseover = function(){\n    // 节流，定时器如果存在直接返回\n    if(timer !== null){\n        return\n    }\n    timer = setTimeout(()=>{\n        console.log(\"事件执行\")\n        timer = null\n    }, 1000)\n}\n```\n# lodash库防抖和节流\nLodash是一个JavaScript工具库，提供了大量实用的函数来处理常见的编程任务。可以通过使用Lodash库中提供的防抖和节流函数来有效地控制事件的触发次数\n\n**_.debounce 防抖**\n\nlodash 中的 debounce 函数可以用于对一个函数在执行时添加延时，这样可以确保该函数不会被频繁调用，从而提升网页性能。具体来说，debounce 函数返回一个新的函数，该函数会在最后一次调用之后指定的时间内执行\n下面是一个简单的使用示例：\n\n```javascript\nlet btn = document.querySelector(\"button\")\nfunction myFunction(){\n    console.log(\"触发\")\n}\nbtn.addEventListener(\"click\", _.debounce(myFunction, 1000))\n```\n在这个例子中，首先我们获取 button 的 DOM 元素。然后定义一个 myFunction 的普通函数。给button添加点击事件，在监听器的回调函数传入 _.debounce 函数，该函数会在最后一次调用之后等待 1000 毫秒在执行，这样就实现了防抖的效果\n\n**_.throttle节流**\n\nlodash 中的 throttle 函数可以用于对一个函数进行节流，即在一定时间内最多只能执行一次该函数。这样可以避免函数被频繁调用而影响页面性能。具体来说，throttle 函数返回一个新的函数，该函数会在每个指定时间间隔内最多执行一次原函数\n下面是一个简单的使用示例：\n\n```javascript\nlet btn = document.querySelector(\"button\")\nfunction myFunction(){\n    console.log(\"触发\")\n}\nbtn.addEventListener(\"click\", _.throttle(myFunction, 1000))\n```\n在这个例子中，首先我们获取 button 的 DOM 元素。然后定义一个 myFunction 的普通函数。给 button 添加点击事件，在监听器的回调函数传入 _.throttle 函数，该函数会在每个指定时间间隔内最多执行一次原函数，这样就实现了节流的效果\n![](https://fishbarn.cn/blog/1/article/ff419bcd-4162-4f0b-805e-46e7a3ea5c21.webp)\n\n\n","status":"DRAFT","publishTime":"2026-08-04 18:50:09","updatedTime":null,"fileIds":null,"tags":[3,16]}
2026-08-04 18:52:33.082 [http-nio-8081-exec-2] INFO  com.knockfish.service.impl.ArticleServiceImpl - 文章更新成功: articleId=36
2026-08-04 18:52:33.088 [http-nio-8081-exec-2] INFO  com.knockfish.aspect.LogAspect - [更新文章] 请求成功 - 执行时间: 21ms
2026-08-04 18:52:33.098 [http-nio-8081-exec-1] INFO  com.knockfish.security.JwtAuthenticationFilter - === 请求路径: /api/article/draft-count, 方法: GET
2026-08-04 18:52:33.116 [http-nio-8081-exec-1] INFO  com.knockfish.aspect.LogAspect - [获取草稿数量] 请求开始 - GET /api/article/draft-count - ArticleController.getDraftCount - 参数: 无
2026-08-04 18:52:33.118 [http-nio-8081-exec-1] INFO  com.knockfish.aspect.LogAspect - [获取草稿数量] 请求成功 - 执行时间: 2ms
2026-08-04 18:52:37.093 [http-nio-8081-exec-4] INFO  com.knockfish.security.JwtAuthenticationFilter - === 请求路径: /api/article/unbindUnused/36, 方法: POST
2026-08-04 18:52:37.109 [http-nio-8081-exec-4] INFO  com.knockfish.aspect.LogAspect - [解绑文章未使用图片] 请求开始 - POST /api/article/unbindUnused/36 - ArticleController.unbindUnusedFiles - 参数: 36
2026-08-04 18:52:37.118 [http-nio-8081-exec-4] INFO  com.knockfish.service.impl.ArticleServiceImpl - 文章无未使用图片需解绑: articleId=36
2026-08-04 18:52:37.118 [http-nio-8081-exec-4] INFO  com.knockfish.aspect.LogAspect - [解绑文章未使用图片] 请求成功 - 执行时间: 8ms
2026-08-04 18:52:37.161 [http-nio-8081-exec-3] INFO  com.knockfish.security.JwtAuthenticationFilter - === 请求路径: /api/article/list, 方法: GET
2026-08-04 18:52:37.178 [http-nio-8081-exec-3] INFO  com.knockfish.aspect.LogAspect - [查询文章列表] 请求开始 - GET /api/article/list - ArticleController.getArticleList - 参数: {"userId":null,"title":null}, 1, 10
2026-08-04 18:52:37.188 [http-nio-8081-exec-3] INFO  com.knockfish.aspect.LogAspect - [查询文章列表] 请求成功 - 执行时间: 10ms
2026-08-04 18:52:38.762 [http-nio-8081-exec-5] INFO  com.knockfish.security.JwtAuthenticationFilter - === 请求路径: /api/article/list, 方法: GET
2026-08-04 18:52:38.780 [http-nio-8081-exec-5] INFO  com.knockfish.aspect.LogAspect - [查询文章列表] 请求开始 - GET /api/article/list - ArticleController.getArticleList - 参数: {"userId":null,"title":null}, 2, 10
2026-08-04 18:52:38.792 [http-nio-8081-exec-5] INFO  com.knockfish.aspect.LogAspect - [查询文章列表] 请求成功 - 执行时间: 12ms
2026-08-04 18:52:46.597 [http-nio-8081-exec-6] INFO  com.knockfish.security.JwtAuthenticationFilter - === 请求路径: /api/article/draft-count, 方法: GET
2026-08-04 18:52:46.613 [http-nio-8081-exec-6] INFO  com.knockfish.aspect.LogAspect - [获取草稿数量] 请求开始 - GET /api/article/draft-count - ArticleController.getDraftCount - 参数: 无
2026-08-04 18:52:46.615 [http-nio-8081-exec-6] INFO  com.knockfish.aspect.LogAspect - [获取草稿数量] 请求成功 - 执行时间: 2ms
2026-08-04 18:52:47.544 [http-nio-8081-exec-7] INFO  com.knockfish.security.JwtAuthenticationFilter - === 请求路径: /api/article/draft, 方法: GET
2026-08-04 18:52:47.568 [http-nio-8081-exec-7] INFO  com.knockfish.aspect.LogAspect - [获取10条草稿] 请求开始 - GET /api/article/draft - ArticleController.getDraftByUserId - 参数: 无
2026-08-04 18:52:47.582 [http-nio-8081-exec-7] INFO  com.knockfish.aspect.LogAspect - [获取10条草稿] 请求成功 - 执行时间: 14ms
2026-08-04 18:52:48.232 [http-nio-8081-exec-8] INFO  com.knockfish.security.JwtAuthenticationFilter - === 请求路径: /api/article/with-tag/36, 方法: GET
2026-08-04 18:52:48.262 [http-nio-8081-exec-8] INFO  com.knockfish.aspect.LogAspect - [获取文章详情(含标签)] 请求开始 - GET /api/article/with-tag/36 - ArticleController.getArticleWithTagsById - 参数: 36
2026-08-04 18:52:48.268 [http-nio-8081-exec-8] INFO  com.knockfish.aspect.LogAspect - [获取文章详情(含标签)] 请求成功 - 执行时间: 6ms
2026-08-04 18:52:57.186 [http-nio-8081-exec-9] INFO  com.knockfish.security.JwtAuthenticationFilter - === 请求路径: /api/article, 方法: PUT
2026-08-04 18:52:57.198 [http-nio-8081-exec-9] INFO  com.knockfish.aspect.LogAspect - [更新文章] 请求开始 - PUT /api/article - ArticleController.updateArticle - 参数: {"articleId":36,"title":"节流和防抖","cover":"https://fishbarn.cn/blog/article-image/2026-06/2b575cd3-ec52-4697-8265-2478d8b65b71.webp","description":"前端性能优化中，防抖和节流是两种手段，主要用于控制函数的执行频率","content":"# 防抖\n**什么是防抖**\n\n就是指连续触发事件但是在设定的一段时间内**只执行最后一次**\n例如`settimeout`定时器设定在1000 毫秒后执行，当触发一次事件，定时器会在 1000 毫秒后执行，但如果在1000毫秒之前又触发了事件，那定时器就会重新开始1000毫秒之后执行\n\n**防抖的应用场景**\n\n在需要限制频繁触发事件的情况，例如搜索框输入、文本编辑器实时保存，避免每次输入时都去请求返回数据。同样还有轮播图频繁触发切换也可以使用防抖限制\n\n**防抖实现**\n\n利用定时器，每次触发先清除以前的定时器\n\n```javascript\nlet timer = null\ndocument.querySelector('input').onkeyup = function(){\n    // 防抖，如果当前定时器存在则清除定时器\n    if(timer !== null){\n        clearTimeout(timer)\n    }\n    // 创建新的定时器，设置1000毫秒后执行\n    timer = setTimeout(()=>{\n        console.log('事件执行')\n    }, 1000)\n}\n```\n# 节流\n**什么是节流**\n\n就是指高频触发事件但是在设定的一段时间内只执行一次函数\n例如`settimeout`定时器设定在1000 毫秒后执行，在1000毫秒触发再多次事件，也只会在1000毫秒后执行最开始的一次\n节流的应用场景\n在高频事件中，例如鼠标快速点击，鼠标滑动、resize事件、scroll事件等\n\n**节流的实现**\n\n同样利用定时器，等定时器执行完毕后，才开启新的定时器\n\n```javascript\nlet timer = null\ndocument.querySelector('input').onmouseover = function(){\n    // 节流，定时器如果存在直接返回\n    if(timer !== null){\n        return\n    }\n    timer = setTimeout(()=>{\n        console.log(\"事件执行\")\n        timer = null\n    }, 1000)\n}\n```\n# lodash库防抖和节流\nLodash是一个JavaScript工具库，提供了大量实用的函数来处理常见的编程任务。可以通过使用Lodash库中提供的防抖和节流函数来有效地控制事件的触发次数\n\n**_.debounce 防抖**\n\nlodash 中的 debounce 函数可以用于对一个函数在执行时添加延时，这样可以确保该函数不会被频繁调用，从而提升网页性能。具体来说，debounce 函数返回一个新的函数，该函数会在最后一次调用之后指定的时间内执行\n下面是一个简单的使用示例：\n\n```javascript\nlet btn = document.querySelector(\"button\")\nfunction myFunction(){\n    console.log(\"触发\")\n}\nbtn.addEventListener(\"click\", _.debounce(myFunction, 1000))\n```\n在这个例子中，首先我们获取 button 的 DOM 元素。然后定义一个 myFunction 的普通函数。给button添加点击事件，在监听器的回调函数传入 _.debounce 函数，该函数会在最后一次调用之后等待 1000 毫秒在执行，这样就实现了防抖的效果\n\n**_.throttle节流**\n\nlodash 中的 throttle 函数可以用于对一个函数进行节流，即在一定时间内最多只能执行一次该函数。这样可以避免函数被频繁调用而影响页面性能。具体来说，throttle 函数返回一个新的函数，该函数会在每个指定时间间隔内最多执行一次原函数\n下面是一个简单的使用示例：\n\n```javascript\nlet btn = document.querySelector(\"button\")\nfunction myFunction(){\n    console.log(\"触发\")\n}\nbtn.addEventListener(\"click\", _.throttle(myFunction, 1000))\n```\n在这个例子中，首先我们获取 button 的 DOM 元素。然后定义一个 myFunction 的普通函数。给 button 添加点击事件，在监听器的回调函数传入 _.throttle 函数，该函数会在每个指定时间间隔内最多执行一次原函数，这样就实现了节流的效果\n\n\n\n","status":"DRAFT","publishTime":"2026-08-04 18:50:09","updatedTime":"2026-08-04 18:52:33","fileIds":null,"tags":[3,16]}
2026-08-04 18:52:57.208 [http-nio-8081-exec-9] INFO  com.knockfish.service.impl.ArticleServiceImpl - 文章更新成功: articleId=36
2026-08-04 18:52:57.216 [http-nio-8081-exec-9] INFO  com.knockfish.aspect.LogAspect - [更新文章] 请求成功 - 执行时间: 18ms
2026-08-04 18:52:57.227 [http-nio-8081-exec-10] INFO  com.knockfish.security.JwtAuthenticationFilter - === 请求路径: /api/article/draft-count, 方法: GET
2026-08-04 18:52:57.252 [http-nio-8081-exec-10] INFO  com.knockfish.aspect.LogAspect - [获取草稿数量] 请求开始 - GET /api/article/draft-count - ArticleController.getDraftCount - 参数: 无
2026-08-04 18:52:57.257 [http-nio-8081-exec-10] INFO  com.knockfish.aspect.LogAspect - [获取草稿数量] 请求成功 - 执行时间: 4ms
2026-08-04 18:53:01.502 [http-nio-8081-exec-16] INFO  com.knockfish.security.JwtAuthenticationFilter - === 请求路径: /api/article/unbindUnused/36, 方法: POST
2026-08-04 18:53:01.519 [http-nio-8081-exec-16] INFO  com.knockfish.aspect.LogAspect - [解绑文章未使用图片] 请求开始 - POST /api/article/unbindUnused/36 - ArticleController.unbindUnusedFiles - 参数: 36
2026-08-04 18:53:01.527 [http-nio-8081-exec-16] INFO  c.knockfish.service.impl.FileReferenceServiceImpl - 批量解绑完成，共解绑 1 条文件引用记录
2026-08-04 18:53:01.527 [http-nio-8081-exec-16] INFO  com.knockfish.service.impl.ArticleServiceImpl - 文章未使用图片解绑完成: articleId=36, 解绑数量=1
2026-08-04 18:53:01.530 [http-nio-8081-exec-16] INFO  com.knockfish.aspect.LogAspect - [解绑文章未使用图片] 请求成功 - 执行时间: 11ms
2026-08-04 18:53:01.600 [http-nio-8081-exec-12] INFO  com.knockfish.security.JwtAuthenticationFilter - === 请求路径: /api/article/list, 方法: GET
2026-08-04 18:53:01.616 [http-nio-8081-exec-12] INFO  com.knockfish.aspect.LogAspect - [查询文章列表] 请求开始 - GET /api/article/list - ArticleController.getArticleList - 参数: {"userId":null,"title":null}, 1, 10
2026-08-04 18:53:01.631 [http-nio-8081-exec-12] INFO  com.knockfish.aspect.LogAspect - [查询文章列表] 请求成功 - 执行时间: 14ms
2026-08-04 19:04:01.798 [http-nio-8081-exec-15] INFO  com.knockfish.security.JwtAuthenticationFilter - === 请求路径: /api/file-reference/all, 方法: GET
2026-08-04 19:04:01.812 [http-nio-8081-exec-15] INFO  com.knockfish.aspect.LogAspect - [查询所有文件引用] 请求开始 - GET /api/file-reference/all - FileReferenceController.selectAllNoPage - 参数: 无
2026-08-04 19:04:01.813 [http-nio-8081-exec-15] INFO  com.knockfish.controller.FileReferenceController - 查询所有文件引用
2026-08-04 19:04:01.834 [http-nio-8081-exec-15] INFO  com.knockfish.aspect.LogAspect - [查询所有文件引用] 请求成功 - 执行时间: 22ms
2026-08-04 19:04:01.855 [http-nio-8081-exec-17] INFO  com.knockfish.security.JwtAuthenticationFilter - === 请求路径: /api/file-reference/referenced-paths, 方法: GET
2026-08-04 19:04:01.856 [http-nio-8081-exec-17] INFO  com.knockfish.aspect.LogAspect - [查询所有被引用的文件路径] 请求开始 - GET /api/file-reference/referenced-paths - FileReferenceController.selectAllReferencedPaths - 参数: 无
2026-08-04 19:04:01.857 [http-nio-8081-exec-17] INFO  com.knockfish.controller.FileReferenceController - 查询所有被引用的文件路径
2026-08-04 19:04:01.859 [http-nio-8081-exec-17] INFO  com.knockfish.aspect.LogAspect - [查询所有被引用的文件路径] 请求成功 - 执行时间: 2ms
2026-08-04 19:04:14.480 [http-nio-8081-exec-19] INFO  com.knockfish.security.JwtAuthenticationFilter - === 请求路径: /api/file-reference/cleanup, 方法: POST
2026-08-04 19:04:14.483 [http-nio-8081-exec-19] INFO  com.knockfish.aspect.LogAspect - [手动触发文件清理] 请求开始 - POST /api/file-reference/cleanup - FileReferenceController.cleanupOrphanFiles - 参数: 无
2026-08-04 19:04:14.484 [http-nio-8081-exec-19] INFO  com.knockfish.controller.FileReferenceController - 手动触发文件清理任务
2026-08-04 19:04:14.484 [http-nio-8081-exec-19] INFO  c.knockfish.service.impl.FileReferenceServiceImpl - ========== 文件资源清理任务开始 ==========
2026-08-04 19:04:14.500 [http-nio-8081-exec-19] INFO  c.knockfish.service.impl.FileReferenceServiceImpl - 发现 1 个孤立文件待清理:
2026-08-04 19:04:14.501 [http-nio-8081-exec-19] INFO  c.knockfish.service.impl.FileReferenceServiceImpl -   文件ID: 47, 文件路径(key): blog/1/article/eca81c6f-1057-42ca-aa02-9478271a7b79.webp, 文件名: 屏幕截图 2026-08-01 143801.jpg, 文件大小: 89403 bytes, 创建时间: 2026-08-01T14:41:02, 引用类型: article, 引用ID: null
2026-08-04 19:04:16.226 [http-nio-8081-exec-19] INFO  c.knockfish.service.impl.FileReferenceServiceImpl - 成功删除R2文件: blog/1/article/eca81c6f-1057-42ca-aa02-9478271a7b79.webp
2026-08-04 19:04:16.234 [http-nio-8081-exec-19] INFO  c.knockfish.service.impl.FileReferenceServiceImpl - 成功从数据库删除 1 条文件引用记录
2026-08-04 19:04:16.235 [http-nio-8081-exec-19] INFO  c.knockfish.service.impl.FileReferenceServiceImpl - 文件资源清理完成，共处理 1 个文件，成功删除 1 个R2文件
2026-08-04 19:04:16.235 [http-nio-8081-exec-19] INFO  c.knockfish.service.impl.FileReferenceServiceImpl - ========== 文件资源清理任务结束 ==========
2026-08-04 19:04:16.235 [http-nio-8081-exec-19] INFO  com.knockfish.aspect.LogAspect - [手动触发文件清理] 请求成功 - 执行时间: 1751ms
2026-08-04 19:04:16.254 [http-nio-8081-exec-20] INFO  com.knockfish.security.JwtAuthenticationFilter - === 请求路径: /api/file-reference/all, 方法: GET
2026-08-04 19:04:16.255 [http-nio-8081-exec-20] INFO  com.knockfish.aspect.LogAspect - [查询所有文件引用] 请求开始 - GET /api/file-reference/all - FileReferenceController.selectAllNoPage - 参数: 无
2026-08-04 19:04:16.255 [http-nio-8081-exec-20] INFO  com.knockfish.controller.FileReferenceController - 查询所有文件引用
2026-08-04 19:04:16.261 [http-nio-8081-exec-20] INFO  com.knockfish.aspect.LogAspect - [查询所有文件引用] 请求成功 - 执行时间: 6ms
2026-08-04 19:04:16.268 [http-nio-8081-exec-21] INFO  com.knockfish.security.JwtAuthenticationFilter - === 请求路径: /api/file-reference/referenced-paths, 方法: GET
2026-08-04 19:04:16.270 [http-nio-8081-exec-21] INFO  com.knockfish.aspect.LogAspect - [查询所有被引用的文件路径] 请求开始 - GET /api/file-reference/referenced-paths - FileReferenceController.selectAllReferencedPaths - 参数: 无
2026-08-04 19:04:16.270 [http-nio-8081-exec-21] INFO  com.knockfish.controller.FileReferenceController - 查询所有被引用的文件路径
2026-08-04 19:04:16.272 [http-nio-8081-exec-21] INFO  com.knockfish.aspect.LogAspect - [查询所有被引用的文件路径] 请求成功 - 执行时间: 2ms
2026-08-04 22:20:27.901 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - KnockfishHikariCP - Shutdown initiated...
2026-08-04 22:20:27.921 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - KnockfishHikariCP - Shutdown completed.
2026-08-04 22:21:40.081 [background-preinit] INFO  org.hibernate.validator.internal.util.Version - HV000001: Hibernate Validator 8.0.3.Final
2026-08-04 22:21:40.165 [main] INFO  c.knockfish.KnockfishBlogBackendApplicationTests - Starting KnockfishBlogBackendApplicationTests using Java 17.0.9 with PID 2712 (started by DELL in E:\fish_blog\knockfish-blog-backend)
2026-08-04 22:21:40.167 [main] INFO  c.knockfish.KnockfishBlogBackendApplicationTests - No active profile set, falling back to 1 default profile: "default"
2026-08-04 22:21:48.391 [main] INFO  c.knockfish.KnockfishBlogBackendApplicationTests - Started KnockfishBlogBackendApplicationTests in 8.941 seconds (process running for 10.45)
